Year, Number of Households
800, 8
801, 8
802, 9
803, 10
804, 11
805, 11
806, 12
807, 12
808, 11
809, 11
810, 12
811, 11
812, 11
813, 11
814, 11
815, 11
816, 10
817, 9
818, 10
819, 10
820, 10
821, 10
822, 9
823, 9
824, 9
825, 9
826, 10
827, 11
828, 12
829, 14
830, 14
831, 14
832, 14
833, 13
834, 12
835, 12
836, 12
837, 12
838, 11
839, 10
840, 11
841, 11
842, 11
843, 12
844, 12
845, 11
846, 10
847, 10
848, 10
849, 12
850, 14
851, 14
852, 14
853, 15
854, 15
855, 14
856, 13
857, 13
858, 14
859, 15
860, 15
861, 14
862, 13
863, 14
864, 14
865, 14
866, 13
867, 13
868, 13
869, 14
870, 14
871, 14
872, 14
873, 14
874, 14
875, 13
876, 13
877, 12
878, 13
879, 13
880, 12
881, 12
882, 12
883, 11
884, 12
885, 12
886, 12
887, 12
888, 12
889, 11
890, 10
891, 10
892, 10
893, 9
894, 9
895, 9
896, 7
897, 5
898, 5
899, 5
900, 5
901, 5
902, 5
903, 6
904, 6
905, 6
906, 6
907, 7
908, 7
909, 7
910, 7
911, 7
912, 7
913, 6
914, 6
915, 6
916, 5
917, 5
918, 5
919, 5
920, 5
921, 4
922, 4
923, 4
924, 4
925, 5
926, 5
927, 6
928, 6
929, 6
930, 6
931, 6
932, 6
933, 5
934, 5
935, 5
936, 5
937, 5
938, 4
939, 3
940, 3
941, 3
942, 3
943, 2
944, 2
945, 2
946, 2
947, 3
948, 3
949, 3
950, 4
951, 4
952, 4
953, 4
954, 4
955, 4
956, 4
957, 4
958, 4
959, 4
960, 3
961, 2
962, 2
963, 2
964, 2
965, 2
966, 2
967, 2
968, 2
969, 2
970, 2
971, 3
972, 3
973, 3
974, 3
975, 3
976, 3
977, 3
978, 3
979, 3
980, 3
981, 2
982, 2
983, 1
984, 1
985, 1
986, 1
987, 1
988, 1
989, 1
990, 1
991, 1
992, 1
993, 1
994, 1
995, 1
996, 1
997, 1
998, 1
999, 1
1000, 1
1001, 1
1002, 1
1003, 1
1004, 1
1005, 0
1006, 0
1007, 0
1008, 0
1009, 0
1010, 0
1011, 0
1012, 0
1013, 0
1014, 0
1015, 0
1016, 0
1017, 0
1018, 0
1019, 0
1020, 0
1021, 0
1022, 0
1023, 0
1024, 0
1025, 0
1026, 0
1027, 0
1028, 0
1029, 0
1030, 0
1031, 0
1032, 0
1033, 0
1034, 0
1035, 0
1036, 0
1037, 0
1038, 0
1039, 0
1040, 0
1041, 0
1042, 0
1043, 0
1044, 0
1045, 0
1046, 0
1047, 0
1048, 0
1049, 0
1050, 0
1051, 0
1052, 0
1053, 0
1054, 0
1055, 0
1056, 0
1057, 0
1058, 0
1059, 0
1060, 0
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 0
1069, 0
1070, 0
1071, 0
1072, 0
1073, 0
1074, 0
1075, 0
1076, 0
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 0
1111, 0
1112, 0
1113, 0
1114, 0
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 0
1130, 0
1131, 0
1132, 0
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 0
1143, 0
1144, 0
1145, 0
1146, 0
1147, 0
1148, 0
1149, 0
1150, 0
1151, 0
1152, 0
1153, 0
1154, 0
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 0
1165, 0
1166, 0
1167, 0
1168, 0
1169, 0
1170, 0
1171, 0
1172, 0
1173, 0
1174, 0
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 0
1182, 0
1183, 0
1184, 0
1185, 0
1186, 0
1187, 0
1188, 0
1189, 0
1190, 0
1191, 0
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 0
1211, 0
1212, 0
1213, 0
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 0
1223, 0
1224, 0
1225, 0
1226, 0
1227, 0
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
