Year, Number of Households
800, 14
801, 16
802, 17
803, 17
804, 19
805, 20
806, 18
807, 18
808, 17
809, 17
810, 18
811, 18
812, 18
813, 19
814, 20
815, 19
816, 18
817, 18
818, 19
819, 18
820, 19
821, 19
822, 20
823, 20
824, 20
825, 20
826, 21
827, 21
828, 20
829, 22
830, 22
831, 21
832, 22
833, 17
834, 18
835, 17
836, 17
837, 16
838, 17
839, 17
840, 17
841, 17
842, 17
843, 16
844, 16
845, 15
846, 14
847, 14
848, 14
849, 15
850, 15
851, 15
852, 15
853, 14
854, 14
855, 12
856, 13
857, 13
858, 13
859, 12
860, 10
861, 10
862, 10
863, 10
864, 10
865, 11
866, 11
867, 10
868, 11
869, 12
870, 11
871, 11
872, 11
873, 11
874, 11
875, 11
876, 9
877, 9
878, 9
879, 9
880, 9
881, 8
882, 7
883, 7
884, 7
885, 6
886, 6
887, 6
888, 6
889, 6
890, 6
891, 7
892, 6
893, 6
894, 6
895, 6
896, 5
897, 5
898, 3
899, 2
900, 2
901, 2
902, 2
903, 2
904, 2
905, 2
906, 2
907, 2
908, 2
909, 1
910, 1
911, 1
912, 1
913, 1
914, 1
915, 1
916, 1
917, 1
918, 1
919, 2
920, 2
921, 2
922, 2
923, 1
924, 1
925, 1
926, 1
927, 1
928, 1
929, 1
930, 1
931, 1
932, 1
933, 1
934, 1
935, 1
936, 1
937, 2
938, 2
939, 3
940, 4
941, 4
942, 4
943, 4
944, 4
945, 4
946, 4
947, 4
948, 4
949, 4
950, 4
951, 4
952, 3
953, 3
954, 3
955, 4
956, 4
957, 4
958, 5
959, 5
960, 6
961, 6
962, 6
963, 6
964, 7
965, 7
966, 8
967, 8
968, 8
969, 7
970, 6
971, 6
972, 5
973, 5
974, 5
975, 5
976, 5
977, 5
978, 5
979, 6
980, 6
981, 7
982, 7
983, 8
984, 7
985, 7
986, 7
987, 6
988, 6
989, 6
990, 6
991, 6
992, 6
993, 5
994, 4
995, 4
996, 3
997, 3
998, 3
999, 3
1000, 3
1001, 4
1002, 4
1003, 4
1004, 4
1005, 4
1006, 4
1007, 4
1008, 4
1009, 4
1010, 4
1011, 3
1012, 3
1013, 3
1014, 1
1015, 1
1016, 1
1017, 1
1018, 1
1019, 1
1020, 1
1021, 1
1022, 1
1023, 1
1024, 1
1025, 2
1026, 2
1027, 2
1028, 2
1029, 2
1030, 2
1031, 2
1032, 1
1033, 1
1034, 1
1035, 1
1036, 1
1037, 1
1038, 1
1039, 1
1040, 1
1041, 1
1042, 1
1043, 1
1044, 1
1045, 1
1046, 1
1047, 1
1048, 1
1049, 1
1050, 1
1051, 1
1052, 1
1053, 1
1054, 1
1055, 1
1056, 1
1057, 0
1058, 0
1059, 0
1060, 0
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 0
1069, 0
1070, 0
1071, 0
1072, 0
1073, 0
1074, 0
1075, 0
1076, 0
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 0
1111, 0
1112, 0
1113, 0
1114, 0
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 0
1130, 0
1131, 0
1132, 0
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 0
1143, 0
1144, 0
1145, 0
1146, 0
1147, 0
1148, 0
1149, 0
1150, 0
1151, 0
1152, 0
1153, 0
1154, 0
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 0
1165, 0
1166, 0
1167, 0
1168, 0
1169, 0
1170, 0
1171, 0
1172, 0
1173, 0
1174, 0
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 0
1182, 0
1183, 0
1184, 0
1185, 0
1186, 0
1187, 0
1188, 0
1189, 0
1190, 0
1191, 0
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 0
1211, 0
1212, 0
1213, 0
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 0
1223, 0
1224, 0
1225, 0
1226, 0
1227, 0
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
