Year, Number of Households
800, 11
801, 11
802, 9
803, 9
804, 9
805, 10
806, 11
807, 11
808, 9
809, 10
810, 10
811, 10
812, 10
813, 10
814, 10
815, 10
816, 9
817, 8
818, 8
819, 7
820, 7
821, 7
822, 7
823, 6
824, 6
825, 6
826, 6
827, 6
828, 6
829, 6
830, 6
831, 7
832, 7
833, 7
834, 7
835, 7
836, 7
837, 7
838, 7
839, 6
840, 6
841, 5
842, 5
843, 4
844, 3
845, 3
846, 3
847, 3
848, 3
849, 3
850, 2
851, 2
852, 2
853, 3
854, 3
855, 3
856, 3
857, 4
858, 4
859, 4
860, 4
861, 4
862, 4
863, 4
864, 3
865, 3
866, 3
867, 3
868, 2
869, 2
870, 2
871, 2
872, 2
873, 2
874, 2
875, 2
876, 2
877, 2
878, 2
879, 3
880, 4
881, 4
882, 5
883, 5
884, 5
885, 5
886, 4
887, 4
888, 4
889, 4
890, 4
891, 4
892, 3
893, 3
894, 3
895, 3
896, 3
897, 3
898, 3
899, 3
900, 3
901, 3
902, 5
903, 5
904, 5
905, 6
906, 6
907, 6
908, 6
909, 6
910, 6
911, 6
912, 6
913, 6
914, 6
915, 5
916, 5
917, 4
918, 3
919, 3
920, 3
921, 3
922, 4
923, 4
924, 4
925, 5
926, 5
927, 6
928, 7
929, 7
930, 7
931, 8
932, 8
933, 8
934, 7
935, 7
936, 7
937, 7
938, 7
939, 6
940, 6
941, 5
942, 5
943, 5
944, 5
945, 5
946, 7
947, 8
948, 8
949, 9
950, 10
951, 10
952, 10
953, 10
954, 10
955, 10
956, 10
957, 10
958, 10
959, 7
960, 6
961, 6
962, 6
963, 6
964, 6
965, 5
966, 6
967, 6
968, 6
969, 6
970, 6
971, 6
972, 6
973, 7
974, 7
975, 7
976, 7
977, 7
978, 7
979, 6
980, 6
981, 6
982, 5
983, 5
984, 4
985, 4
986, 2
987, 2
988, 2
989, 2
990, 2
991, 2
992, 2
993, 2
994, 2
995, 3
996, 3
997, 3
998, 3
999, 3
1000, 3
1001, 2
1002, 2
1003, 2
1004, 2
1005, 2
1006, 2
1007, 2
1008, 2
1009, 1
1010, 1
1011, 1
1012, 1
1013, 1
1014, 1
1015, 1
1016, 1
1017, 1
1018, 1
1019, 1
1020, 1
1021, 1
1022, 1
1023, 1
1024, 1
1025, 1
1026, 1
1027, 1
1028, 1
1029, 1
1030, 1
1031, 0
1032, 0
1033, 0
1034, 0
1035, 0
1036, 0
1037, 0
1038, 0
1039, 0
1040, 0
1041, 0
1042, 0
1043, 0
1044, 0
1045, 0
1046, 0
1047, 0
1048, 0
1049, 0
1050, 0
1051, 0
1052, 0
1053, 0
1054, 0
1055, 0
1056, 0
1057, 0
1058, 0
1059, 0
1060, 0
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 0
1069, 0
1070, 0
1071, 0
1072, 0
1073, 0
1074, 0
1075, 0
1076, 0
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 0
1111, 0
1112, 0
1113, 0
1114, 0
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 0
1130, 0
1131, 0
1132, 0
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 0
1143, 0
1144, 0
1145, 0
1146, 0
1147, 0
1148, 0
1149, 0
1150, 0
1151, 0
1152, 0
1153, 0
1154, 0
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 0
1165, 0
1166, 0
1167, 0
1168, 0
1169, 0
1170, 0
1171, 0
1172, 0
1173, 0
1174, 0
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 0
1182, 0
1183, 0
1184, 0
1185, 0
1186, 0
1187, 0
1188, 0
1189, 0
1190, 0
1191, 0
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 0
1211, 0
1212, 0
1213, 0
1214, 0
1215, 0
1216, 0
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 0
1223, 0
1224, 0
1225, 0
1226, 0
1227, 0
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
